Campus,Matricula,Estado,AdeudoEnero,AdeudoFebrero,AdeudoMarzo
UTEL,20238858,Activo,2975,0,3300
UTEL,10038103,Activo,3695.74,135,-2065
UTEL,10195224,Activo,3575,0,3274
UTEL,10283311,Activo,4750,0,9324
UTEL,10288886,Activo,3775,-3330,1710
UTEL,10288993,Activo,4277,0,0
UTEL,10295301,Activo,3330,0,3130
UTEL,10295540,Activo,3775,0,8744
UTEL,10295663,Activo,5561,2596.5,7181
UTEL,10295673,Activo,3775,0,2530
UTEL,10297279,Activo,3330,0,975
UTEL,10297297,Activo,3330,0,3100
UTEL,10298169,Activo,2510,0,3183
UTEL,10298196,Activo,3775,208,3300
UTEL,10298913,Activo,3775,208,3300
UTEL,10299149,Activo,3505,-2953.5,2744
UTEL,10299526,Activo,3775,1323.92,5237
UTEL,10299936,Activo,3775,119,8744
UTEL,10299947,Activo,4100,0,2975
UTEL,10301008,Activo,2510,-3476.66,2975
UTEL,10301086,Activo,-16640,0,2530
UTEL,10302332,Activo,3775,9901,0
UTEL,20190995,Activo,-4842,0,3450
UTEL,20290996,Activo,2530,15175,3823
UTEL,20291504,Activo,2975,0,13324
UTEL,20294370,Activo,2975,1500,2530
UTEL,10004800,Activo,6014,0,2975
UTEL,10008365,Activo,7478,3307,6158
UTEL,10020419,Activo,4875,0,3148
UTEL,10036112,Activo,3130,231,2750
UTEL,10037741,Activo,3350,53,3274
UTEL,10190920,Activo,8501,0,2975
UTEL,10222712,Activo,3435,-20,3274
UTEL,10247792,Activo,6525,0,2975
UTEL,10254877,Activo,3750,0,3316
UTEL,10254989,Activo,3575,0,3099
UTEL,10255483,Activo,3575,0,3099
UTEL,10256804,Activo,3575,0,3099
UTEL,10256913,Activo,3750,208,2493
UTEL,10258027,Activo,3783,0,0
UTEL,10258052,Activo,3575,0,2750
UTEL,10260358,Activo,600,0,6415
UTEL,10261236,Activo,2225,3507,14024
UTEL,10261261,Activo,3130,0,1710
UTEL,10261429,Activo,4393,800,3099
UTEL,10261783,Activo,3130,0,2975
UTEL,10261807,Activo,3575,0,3274
UTEL,10262006,Activo,3873,0,3108
UTEL,10262073,Activo,3699,0,2975
UTEL,10262630,Activo,6758,2975,2530
UTEL,10262652,Activo,17604,0,800
UTEL,10262842,Activo,3099,0,3099
UTEL,10263451,Activo,3575,0,6158
UTEL,10263538,Activo,3699,0,4574
UTEL,10263935,Activo,3699,856,6158
UTEL,10264058,Activo,3575,0,3099
UTEL,10264591,Activo,3575,-50,2384.5
UTEL,10264671,Activo,14741,3783,3575
UTEL,10264717,Activo,3350,0,3575
UTEL,10264924,Activo,-4358.4,0,-5355
UTEL,10265073,Activo,4260,0,7431
UTEL,10265143,Activo,3576,0,3732
UTEL,10265144,Activo,3575,9961,3575
UTEL,10265284,Activo,2310,0,-2150
UTEL,10265372,Activo,3699,0,-2247
UTEL,10265434,Activo,45,720,6758
UTEL,10265478,Activo,2310,0,2975
UTEL,10265769,Activo,3575,0,5850
UTEL,10266194,Activo,3575,0,137
UTEL,10266268,Activo,3575,0,3409
UTEL,10266277,Activo,3874,0,0
UTEL,10266345,Activo,9236,15517,1500
UTEL,10266373,Activo,2310,0,0
UTEL,10266475,Activo,3874,0,20719
UTEL,10266559,Activo,3575,6516,1500
UTEL,10266579,Activo,3699,8121,3577
UTEL,10266612,Activo,3719,10664,6305
UTEL,10266842,Activo,4044,1631,-5675
UTEL,10266925,Activo,3130,0,-5289.8
UTEL,10267321,Activo,3699,137,2977
UTEL,10267524,Activo,3350,-1,3724
UTEL,10267572,Activo,3699,0,3724
UTEL,10267681,Activo,3899,0,28664
UTEL,10267766,Activo,2350,0,2975
UTEL,10267793,Activo,3699,0,-1825
UTEL,10267994,Activo,10272,0,2100
UTEL,10268084,Activo,600,10192,2202.69
UTEL,10268125,Activo,600,1500,2000
UTEL,10268239,Activo,2310,0,5089
UTEL,10268397,Activo,3699,4723,2100
UTEL,10268414,Activo,3575,0,2000
UTEL,10268751,Activo,-9316.8,1708,1675
UTEL,10268781,Activo,3699,0,2000
UTEL,10268936,Activo,3130,0,1500
UTEL,10269038,Activo,1575,-1.1,2000
UTEL,10269051,Activo,2310,0,2100
UTEL,10269263,Activo,3874,5512,2100
UTEL,10269336,Activo,3130,600,2100
UTEL,10269415,Activo,3130,578,2100
UTEL,10269475,Activo,3699,0,2100
UTEL,10269936,Activo,4074,-0.5,2100
UTEL,10270153,Activo,4635,21969,2100
UTEL,10270251,Activo,3350,0,2100
UTEL,10270507,Activo,3874,0,2275
UTEL,10270687,Activo,3899,-200,2100
UTEL,10271357,Activo,3899,0,2100
UTEL,10272413,Activo,4074,-9,3151
UTEL,10272802,Activo,2425,0,2100
UTEL,10272880,Activo,3507,158,2100
UTEL,10273616,Activo,800,0,2100
UTEL,10274706,Activo,3557,22873,2100
UTEL,10276627,Activo,3899,0,2275
UTEL,10276881,Activo,3899,0,1760
UTEL,10277203,Activo,3899,0,1760
UTEL,10277590,Activo,3899,0,0
UTEL,10277628,Activo,3899,0,2100
UTEL,10277655,Activo,3330,0,2100
UTEL,10277682,Activo,3899,0,2275
UTEL,10277813,Activo,20526,0,2100
UTEL,10567674,Activo,3130,20910,2100
UTEL,10579042,Activo,3129.71,12454,2100
UTEL,20234381,Activo,4599,0,2100
UTEL,20250793,Activo,2975,11,2100
UTEL,20265613,Activo,2099,314,-8690
UTEL,10260823,Activo,3864,0,2100
UTEL,10030614,Activo,3465,0,2275
UTEL,10049393,Activo,3760,0,2100
UTEL,10086377,Activo,0,0,2275
UTEL,10088396,Activo,5705,0,2100
UTEL,10093346,Activo,3609.25,0,2100
UTEL,10094851,Activo,3575,-3466,2275
UTEL,10097690,Activo,2888,0,2100
UTEL,10186362,Activo,12858,-1466,2100
UTEL,10213194,Activo,1890,3393,2100
UTEL,10219109,Activo,4024,-5889.8,2100
UTEL,10221627,Activo,1712,1070,2100
UTEL,10227021,Activo,2756,4686,2100
UTEL,10229971,Activo,589,0,2100
UTEL,10232026,Activo,-4759.4,0,2100
UTEL,10232300,Activo,3124,0,1999
UTEL,10232788,Activo,394,158,2100
UTEL,10233032,Activo,2530,0,2100
UTEL,10234189,Activo,-4383.38,329,2100
UTEL,10234548,Activo,1796,0,2100
UTEL,10234693,Activo,1796,3339,2100
UTEL,10234746,Activo,3124,-345.2,2100
UTEL,10235530,Activo,2359,0,2197
UTEL,10235995,Activo,3124,185,-3754
UTEL,10236110,Activo,1796,0,2100
UTEL,10236148,Activo,1796,-5,339463
UTEL,10236903,Activo,1043,0,1499493.5
UTEL,10237880,Activo,7662,0,1195050
UTEL,10242154,Activo,3575,0,1195050
UTEL,10242341,Activo,3775,0,529050
UTEL,20211751,Activo,23037,0,671525
UTEL,20226613,Activo,18703,0,671525
UTEL,20229403,Activo,27362,6966,671525
UTEL,20241455,Activo,2530,-0.6,148000
UTEL,10218273,Activo,3635,-3000,671525
UTEL,10220585,Activo,3635,0,523525
UTEL,10229492,Activo,3635,700,671525
UTEL,10236125,Activo,3575,-4452,1195050
UTEL,10259230,Activo,3507,0,1550356
UTEL,10267902,Activo,3330,3185,1047050
UTEL,10283908,Activo,5705,290,148000
UTEL,10285281,Activo,3330,0,148000
UTEL,10292595,Activo,9236,1500,671525
UTEL,10293246,Activo,3330,35803,671525
UTEL,10295293,Activo,3775,0,1195050
UTEL,10295907,Activo,3330,3258,671525
UTEL,10296674,Activo,3550,2400,671525
UTEL,10297696,Activo,6037,0,-1977288
UTEL,10302476,Activo,2510,2140,522525
UTEL,10306770,Activo,3330,0,523525
UTEL,20283681,Activo,3099,0,191463
UTEL,20285705,Activo,5237,0,1047050
UTEL,20305828,Activo,2975,815,1195050
UTEL,20318805,Activo,2000,105,-8227409
UTEL,10003959,Activo,11073.74,2315,498094
UTEL,10032896,Activo,3575,0,1070294
UTEL,10094219,Activo,2609,0,1387026
UTEL,10229114,Activo,17989,2315,704148
UTEL,10240582,Activo,2310,-2460,1402356
UTEL,10246720,Activo,3851,0,498094
UTEL,10250418,Activo,3575,2140,67719
UTEL,10252234,Activo,3525,0,0
UTEL,10257093,Activo,3750,0,498094
UTEL,10257179,Activo,3575,0,498094
UTEL,10257247,Activo,3750,-1500,498094
UTEL,10258375,Activo,3575,0,498094
UTEL,10258986,Activo,3367,0,1021757
UTEL,10259195,Activo,3575,0,144
UTEL,10259646,Activo,3575,2194,661
UTEL,10260691,Activo,4075,0,1455
UTEL,10261098,Activo,3900,0,635
UTEL,10261778,Activo,-19051,0,686
UTEL,10262053,Activo,2310,123,660
UTEL,10262578,Activo,3130,2247,1731
UTEL,10263240,Activo,17130,0,1210
UTEL,10263295,Activo,3699,0,-7106.8
UTEL,10263431,Activo,3699,0,356971
UTEL,10263450,Activo,3575,0,0
UTEL,10263474,Activo,3130,0,235708
UTEL,10263739,Activo,6758,-1650,650
UTEL,10264397,Activo,3575,-1760,236
UTEL,10264450,Activo,3874,-1760,246
UTEL,10264493,Activo,3350,-1825,236
UTEL,10264523,Activo,20704,0,236
UTEL,10264959,Activo,2310,0,236
UTEL,10265016,Activo,2310,4817,236
UTEL,10265256,Activo,3575,0,236
UTEL,10265736,Activo,2310,0,236
UTEL,10265898,Activo,3698,0,246
UTEL,10265928,Activo,3874,0,236
UTEL,10266136,Activo,3575,0,0
UTEL,10266205,Activo,7166,0,236
UTEL,10266271,Activo,3698,560172,86
UTEL,10266289,Activo,11982,0,226
UTEL,10266365,Activo,3699,0,236
UTEL,10266399,Activo,0,1083697,36
UTEL,10266496,Activo,13674.1,583697,236
UTEL,10266616,Activo,3900,0,236
UTEL,10266654,Activo,3699,-523525,236
UTEL,10266935,Activo,2310,523525,236
UTEL,10267235,Activo,3305,0,-1564
UTEL,10267307,Activo,3699,0,56
UTEL,10267322,Activo,3130,0,56
UTEL,10267432,Activo,3699,0,36
UTEL,10267566,Activo,2310,606569,248
UTEL,10267652,Activo,3130,4049417,236
UTEL,10267864,Activo,1310,0,237
UTEL,10267918,Activo,3699,3550830,414
UTEL,10267990,Activo,3575,3049417,249
UTEL,10268004,Activo,12179,242633,17014
UTEL,10268051,Activo,4101,0,33020
UTEL,10268269,Activo,3699,4049417,1328250
UTEL,10268482,Activo,3699,0,1328250
UTEL,10268746,Activo,3899,0,-1195426
UTEL,10268922,Activo,2699,0,2803900
UTEL,10269559,Activo,7015,0,2749478
UTEL,10269609,Activo,3750,-21078,-3453450
UTEL,10269812,Activo,2310,0,664125
UTEL,10270110,Activo,3544,3052243,697331
UTEL,10270367,Activo,2310,0,664125
UTEL,10270545,Activo,2310,0,664125
UTEL,10271501,Activo,3899,0,1328250
UTEL,10271572,Activo,2510,0,664125
UTEL,10271711,Activo,3899,0,1328250
UTEL,10271750,Activo,14180,0,2471838
UTEL,10271861,Activo,3507,4350301,2471838
UTEL,10272051,Activo,3899,664125,1178250
UTEL,10272288,Activo,4660,0,1327775
UTEL,10272298,Activo,7308,1793522,1328250
UTEL,10273367,Activo,2510,0,630919
UTEL,10273532,Activo,-3200,-131250,664125
UTEL,10273628,Activo,-14945,452022,664125
UTEL,10273642,Activo,3074,0,2803900
UTEL,10273681,Activo,13847,-225308,664125
UTEL,10273734,Activo,14486,0,1328250
UTEL,10274571,Activo,3204,3810143,1328250
UTEL,10274704,Activo,3687,-1116117.6,1328250
UTEL,10274836,Activo,17079,4848888,630919
UTEL,10274948,Activo,3899,0,2803900
UTEL,10275080,Activo,2510,0,664125
UTEL,10275108,Activo,1430,5357317,1620922
UTEL,10275552,Activo,3330,3360143,664125
UTEL,10275833,Activo,11140,0,-1228632
UTEL,10275905,Activo,10531,-844201,-1228707
UTEL,10275996,Activo,3775,0,630919
UTEL,10573514,Activo,3130,0,664125
UTEL,20266939,Activo,3210,1255598,1005349
UTEL,10001649,Activo,-11356,606569,191050
UTEL,10035773,Activo,1312.5,0,743513
UTEL,10241562,Activo,2975,4848888,281634
UTEL,10253301,Activo,2975,2553656,-1188498
UTEL,10256952,Activo,3087,0,904
UTEL,10257560,Activo,3950,-2041104,452
UTEL,10258854,Activo,2975,994589,262300
UTEL,10258883,Activo,3099,0,131148
UTEL,10259620,Activo,3308,0,-999
UTEL,10260050,Activo,6157,4150301,2100
UTEL,10260432,Activo,4270,1904627,2100
UTEL,10260665,Activo,1710,533781,2275
UTEL,10261213,Activo,2530,0,1150
UTEL,10261303,Activo,3475,2345145,2530
UTEL,10261391,Activo,2975,0,-325
UTEL,10261587,Activo,7062,0,2100
UTEL,10261696,Activo,2975,1574627,2100
UTEL,10261793,Activo,2606,4747475,2100
UTEL,10262088,Activo,-2400,0,2100
UTEL,10262321,Activo,-15771.4,127287,2100
UTEL,10262457,Activo,0,1881506,2100
UTEL,10262507,Activo,1710,955598,2100
UTEL,10262593,Activo,1710,605598,2100
UTEL,10262608,Activo,6158,75078,0
UTEL,10262755,Activo,3099,888622,2100
UTEL,10262918,Activo,3099,-930532,2100
UTEL,10263095,Activo,2975,-1116087,2100
UTEL,10263133,Activo,2975,403656,2100
UTEL,10263317,Activo,0,0,1760
UTEL,10263340,Activo,600,-25993,1328
UTEL,10264091,Activo,3098,4317683,2100
UTEL,10042767,Activo,2366,2553656,1760
UTEL,10085967,Activo,3540,5347475,2100
UTEL,10189374,Activo,3954,0,2100
UTEL,10192454,Activo,6530.9,649029,2100
UTEL,10209214,Activo,2756,-2577918.2,2100
UTEL,10220065,Activo,2600,0,2275
UTEL,10229715,Activo,6666,0,2100
UTEL,10250357,Activo,-2278,-1668063.9,2050
UTEL,20087506,Activo,0,0,2250
UTEL,20228832,Activo,3308,3518444,2100
UTEL,20233884,Activo,2968,3851714,0
UTEL,10294263,Activo,3775,3884332,2100
UTEL,10295917,Activo,3775,-32345,1760
UTEL,10299357,Activo,3775,4037475,2100
UTEL,10299386,Activo,4275,0,0
UTEL,10300005,Activo,3950,0,2100
UTEL,10305134,Activo,3775,649029,2275
UTEL,10305195,Activo,4100,0,2275
UTEL,10305230,Activo,4100,-832212.8,2100
UTEL,10306658,Activo,9236,3884332,2100
UTEL,20145201,Activo,2750,606569,2100
UTEL,20280069,Activo,3099,0,2100
UTEL,20293298,Activo,2530,0,2100
UTEL,20294666,Activo,6228,0,2100
UTEL,20296637,Activo,2925,0,2100
UTEL,20299068,Activo,3300,0,450
UTEL,20299138,Activo,3274,-2,2100
UTEL,20301144,Activo,2530,1903948,2175
UTEL,20303856,Activo,2530,-30328,1999
UTEL,20305706,Activo,1060,-30328,2000
UTEL,10009656,Activo,1014.64,-59,3151
UTEL,10013094,Activo,1855.34,0,1850
UTEL,10015916,Activo,16122,0,2100
UTEL,10016221,Activo,3699,1298058,2100
UTEL,10023690,Activo,3130,0,2100
UTEL,10042113,Activo,-4400,-30328,2100
UTEL,10044272,Activo,7316,3244174,2100
UTEL,10092214,Activo,3775,-32164,2100
UTEL,10212138,Activo,800,6378506,3151
UTEL,10216821,Activo,3950,0,498094
UTEL,10222366,Activo,2230,1255598,438450
UTEL,10229029,Activo,3435,370286,365269
UTEL,10231442,Activo,3950,5340301,498094
UTEL,10244780,Activo,3699,-1000837.2,365269
UTEL,10253792,Activo,11564,606569,0
UTEL,10255215,Activo,3750,0,498094
UTEL,10255272,Activo,3750,-1091826.8,365269
UTEL,10255279,Activo,3575,606568.8,365269
UTEL,10257068,Activo,-10624,0,498094
UTEL,10257276,Activo,3750,679357,365269
UTEL,10257831,Activo,3575,957865,0
UTEL,10258077,Activo,3350,606569,365269
UTEL,10258285,Activo,3130,-384501,365269
UTEL,10259284,Activo,3575,-970509.2,498094
UTEL,10260109,Activo,13295,519850,365269
UTEL,10261574,Activo,3350,606569,365269
UTEL,10261902,Activo,3130,-41875,365269
UTEL,10262189,Activo,3899,2209587,407664
UTEL,10262247,Activo,3130,-1827249,365269
UTEL,10262275,Activo,3350,7058475,365269
UTEL,10262473,Activo,3327,3708572,365269
UTEL,10262598,Activo,3350,606569,417638
UTEL,10263094,Activo,3699,0,365269
UTEL,10263128,Activo,3699,0,365269
UTEL,10263175,Activo,3350,0,365269
UTEL,10263576,Activo,3215,0,365269
UTEL,10263766,Activo,3699,0,365269
UTEL,10264088,Activo,3900,-404,365269
UTEL,10264542,Activo,19924,0,498094
UTEL,10264790,Activo,-19801,0,365269
UTEL,10264822,Activo,7015,2140,306268
UTEL,10265015,Activo,3595,0,407664
UTEL,10265411,Activo,3874,0,498094
UTEL,10265435,Activo,600,2140,365269
UTEL,10265438,Activo,3750,1605,498094
UTEL,10266139,Activo,4372,0,0
UTEL,10266721,Activo,4266,0,259
UTEL,10267653,Activo,3350,0,259
UTEL,10267770,Activo,6074,0,533
UTEL,10267972,Activo,3130,-20,400
UTEL,10268487,Activo,3699,0,212
UTEL,10268949,Activo,3575,0,0
UTEL,10269461,Activo,3350,0,-5
UTEL,10269680,Activo,3699,0,-1696
UTEL,10269886,Activo,6798,-1,212
UTEL,10270069,Activo,3575,0,220
UTEL,10270761,Activo,3699,0,199
UTEL,10270834,Activo,10156,0,199
UTEL,10271780,Activo,-1073,0,343
UTEL,10272118,Activo,3775,0,756
UTEL,10272268,Activo,3775,0,756
UTEL,10272514,Activo,4074,0,0
UTEL,10272562,Activo,3909,0,14605
UTEL,10272874,Activo,3899,0,4879
UTEL,10273392,Activo,3899,0,-1
UTEL,10273576,Activo,3899,0,532
UTEL,10273668,Activo,3899,0,2975
UTEL,10273683,Activo,3775,2247,2975
UTEL,10273715,Activo,19684,0,2975
UTEL,10273795,Activo,4116,0,3300
UTEL,10273846,Activo,3775,-1760,13591
UTEL,10274080,Activo,3899,0,2975
UTEL,10274232,Activo,3891,-1760,3300
UTEL,10274636,Activo,3898,-1760,-36360
UTEL,10275105,Activo,3899,-1760,3300
UTEL,10275591,Activo,7211.9,2139,3300
UTEL,10275637,Activo,3899,0,3475
UTEL,10275651,Activo,13589,2315,2530
UTEL,10275801,Activo,3899,147,2975
UTEL,10275874,Activo,3899,0,2530
UTEL,10276105,Activo,2158,2247,2975
UTEL,10276182,Activo,-3099.6,0,3274
UTEL,10277806,Activo,-21930.2,-1650,3300
UTEL,10278973,Activo,3899,2138,-1644
UTEL,10278980,Activo,-9442,0,3300
UTEL,10279002,Activo,2510,2140,2637
UTEL,10279252,Activo,2897,0,-4000
UTEL,10564501,Activo,3130,0,6549
UTEL,10573096,Activo,3699,2140,2310
UTEL,20239767,Activo,3293,0,3958
UTEL,20251165,Activo,2975,-3420,3550
UTEL,20258970,Activo,1710,-3000,5860
UTEL,20259465,Activo,2975,0,3330
UTEL,20265517,Activo,2705,0,6049
UTEL,20266012,Activo,2975,0,3699
UTEL,20267253,Activo,3150,0,27977
UTEL,20271231,Activo,3099,0,3751
UTEL,20272297,Activo,2975,0,-14870.7
UTEL,20575819,Activo,3099,1605,78
UTEL,20032538,Activo,2750,-1710,2835
UTEL,10006494,Activo,27567,0,6050
UTEL,10019656,Activo,3356,-1500,3291
UTEL,10025511,Activo,3577,0,2530
UTEL,10031786,Activo,3356,0,2705
UTEL,10035484,Activo,3356,0,3099
UTEL,10042105,Activo,3577,0,3099
UTEL,10042378,Activo,3383.5,2140,2875
UTEL,10044328,Activo,3577,1830,2975
UTEL,10049855,Activo,3577,0,20377
UTEL,10051519,Activo,3575,0,5867
UTEL,10093711,Activo,2811,140,-2481
UTEL,10095073,Activo,0,-155,3099
UTEL,10151502,Activo,3775,1605,3231
UTEL,10189000,Activo,5494,-1710,2750
UTEL,10192965,Activo,6631,0,26861
UTEL,10200931,Activo,2756,10,12524
UTEL,10213441,Activo,22964,0,9507
UTEL,10222545,Activo,2977,1830,2530
UTEL,10229529,Activo,2226,0,6508
UTEL,10229608,Activo,3435,0,2835
UTEL,10229653,Activo,-656,3258,5950
UTEL,10230106,Activo,-5959.4,-2530,3358
UTEL,10231715,Activo,1712,0,3150
UTEL,10231727,Activo,1712,332062,9266
UTEL,10232886,Activo,1712,0,3475
UTEL,10233083,Activo,3465,332062,22995
UTEL,10233183,Activo,1887,332062,-11642
UTEL,10233255,Activo,4235,0,2975
UTEL,10233258,Activo,3465,-996188,2530
UTEL,10233643,Activo,3124,-365269,3099
UTEL,10233976,Activo,2624,-365269,1559
UTEL,10234165,Activo,2450,0,3829
UTEL,10235458,Activo,-2187.5,155130,3099
UTEL,10236074,Activo,3718,-4042,6415
UTEL,10244090,Activo,3724,0,3099
UTEL,10247473,Activo,-10915,0,3316
UTEL,10262317,Activo,3714,0,3099
UTEL,20230564,Activo,2977,0,3274
UTEL,20249588,Activo,12524,-159,3150
UTEL,10330479,Activo,-1825,-159,2975
UTEL,10329472,Activo,-1760,-214,3099
UTEL,20328321,Activo,-1650,0,2975
UTEL,20326227,Activo,2100,0,2975
UTEL,20317035,Activo,2000,6966,3099
UTEL,20316040,Activo,2799,0,2975
UTEL,20315626,Activo,2100,135,2530
UTEL,10568784,Activo,2099.89,0,2975
UTEL,10327477,Activo,1760,0,1000
UTEL,10326782,Activo,2100,0,2530
UTEL,10326578,Activo,2100,0,2975
UTEL,10325508,Activo,0,0,17739
UTEL,10324351,Activo,2100,-3754,2530
UTEL,10323205,Activo,2100,9306,2975
UTEL,10322050,Activo,1760,-0.33,3300
UTEL,10320509,Activo,2100,7166,9667
UTEL,10319852,Activo,2175,9040,3337
UTEL,10319452,Activo,2175,0,2975
UTEL,10319409,Activo,2000,0,24220
UTEL,10319211,Activo,2000,13291,2530
UTEL,10319160,Activo,2000,3315.55,2750
UTEL,10319050,Activo,2000,0,3150
UTEL,10318842,Activo,2000,4224,0
UTEL,10318790,Activo,2000,11251,3724
UTEL,10318438,Activo,1500,1189,10958.4
UTEL,10318423,Activo,2000,-4000,2781
UTEL,10318421,Activo,2000,-15080,11856.91
UTEL,10318401,Activo,2000,3546,-960
UTEL,10318350,Activo,2175,1171.2,26206
UTEL,10318158,Activo,2000,3099,73036
UTEL,10317927,Activo,2175,0,3540
UTEL,10317888,Activo,2175,2750,3124
UTEL,10317634,Activo,2000,2750,3124
UTEL,10317591,Activo,1500,0,3140
UTEL,10317351,Activo,2000,0,3124
UTEL,10317139,Activo,2000,9630,0
UTEL,10316622,Activo,2175,2805,0
UTEL,10316552,Activo,2175,1710,3282
UTEL,10316314,Activo,2000,12937,-2564
UTEL,10315727,Activo,2100,3099,3124
UTEL,10315504,Activo,2175,0,3454
UTEL,10315390,Activo,2175,0,3124
UTEL,10314285,Activo,2175,10115,3124
UTEL,10311626,Activo,1675,0,3499
UTEL,10311568,Activo,1500,-16099,3124
UTEL,10310894,Activo,2000,2530,1922
UTEL,10310806,Activo,2175,0,3124
UTEL,10310521,Activo,1500,0,1796
UTEL,10309599,Activo,2000,3099,1796
UTEL,10305593,Activo,0,6214,3124
UTEL,10092203,Activo,2000,3099,9790
UTEL,10008301,Activo,1951,2975,3122.75
UTEL,10098479,Activo,1211.8,0,2750
UTEL,10280178,Activo,5430,0,30175
UTEL,10022375,Activo,6664,2530,5693
UTEL,10022525,Activo,5451,0,7658
UTEL,10023604,Activo,2278,6632,2975
UTEL,10027487,Activo,5231,6415,8622
UTEL,10049649,Activo,4131,6415,1710
UTEL,10049819,Activo,-8156,0,2975
UTEL,10050641,Activo,22024,0,10454
UTEL,10075696,Activo,5230,2530,2975
UTEL,10079036,Activo,0,6600,3874
UTEL,10079521,Activo,600,0,3725
UTEL,10083698,Activo,1837,2975,6505
UTEL,10097315,Activo,6060,6366,4355
UTEL,10187264,Activo,4231,6170,2510
UTEL,10188831,Activo,5231,0,3899
UTEL,10189115,Activo,4459,1621,3465
UTEL,10191400,Activo,29234,2975,3330
UTEL,10191577,Activo,0,-9501,3330
UTEL,10192601,Activo,5367,0,3958
UTEL,10192787,Activo,5010,0,6958
UTEL,10195113,Activo,4725,0,3330
UTEL,10195622,Activo,5892,2530,3204
UTEL,10197021,Activo,16570,3300,3330
UTEL,10198364,Activo,5892,0,3775
UTEL,10199329,Activo,-58943,3099,3330
UTEL,10199415,Activo,5892,-14473,9097
UTEL,10201693,Activo,5911,2530,3330
UTEL,10206548,Activo,4873,16255,4074
UTEL,10210282,Activo,5231,13364,4100
UTEL,10214548,Activo,-0.8,-3061,3330
UTEL,10214827,Activo,2615.4,177,4074
UTEL,10215267,Activo,5231,2530,800
UTEL,10217327,Activo,5892,0,800
UTEL,10217364,Activo,-14511,0,800
UTEL,10218243,Activo,-16326,0,800
UTEL,10219197,Activo,5892,13324,0
UTEL,10219198,Activo,5892,0,2975
UTEL,10219532,Activo,5892,10531,3099
UTEL,10220050,Activo,0,12913,1575
UTEL,10221658,Activo,600,0,761
UTEL,10221696,Activo,5892,3300,2975
UTEL,10224451,Activo,5892,2975,0
UTEL,10225891,Activo,88,1710,4817
UTEL,10226066,Activo,-7068,13847,0
UTEL,10227075,Activo,5640,0,2975
UTEL,10229602,Activo,11033,2750,2975
UTEL,10230980,Activo,7100,2975,761
UTEL,10231656,Activo,5640,-26448.8,2975
UTEL,10234576,Activo,5860,0,2750
UTEL,10237415,Activo,5860,-158,2975
UTEL,10237454,Activo,5860,0,3475
UTEL,10238593,Activo,9729,8357,3135
UTEL,10238862,Activo,6228,-22266,2975
UTEL,10239419,Activo,5860,3099,2530
UTEL,10239481,Activo,5860,2530,399
UTEL,10240095,Activo,14738,8744,2975
UTEL,10240195,Activo,5640,0,2322
UTEL,10241117,Activo,0,0,1561
UTEL,10241152,Activo,5860,2530,5564
UTEL,10242775,Activo,5860,2530,1561
UTEL,10242940,Activo,5860,0,3122
UTEL,10243736,Activo,-145,-6740,-5384
UTEL,10244296,Activo,-324.4,0,3775
UTEL,10247731,Activo,11488,2530,1950
UTEL,10248832,Activo,6228,3775,2847
UTEL,10249214,Activo,5230,0,761
UTEL,10250033,Activo,4460,-34872,761
UTEL,10250058,Activo,5564,1633,-15745.9
UTEL,10002494,Activo,4930,28371,5208
UTEL,10006508,Activo,5230,148,2530
UTEL,10023338,Activo,-6976,9744,2975
UTEL,10035943,Activo,3704,0,3099
UTEL,10041805,Activo,5175,0,10721
UTEL,10078692,Activo,5226,2975,3099
UTEL,10087512,Activo,-1558,0,3099
UTEL,10090992,Activo,6005,0,8524
UTEL,10203546,Activo,5010,22281,3099
UTEL,10244901,Activo,5010,0,2943
UTEL,10251597,Activo,5860,208,2530
